id,code,gather_name,name,period,alias_name,city,city_id,district,district_id,zone,block_id,address,geo_point,geo_fence,is_within,status,created_at,updated_at,deleted_at,distance,geo_point_address,geo_point_name,address_point,name_point,confidence,construction_confidence,nearest,recover,community_type,mark_status,sync_tag,clean_status,is_residential,longitude,latitude,geo_point_name_longitude,geo_point_name_latitude,cre_ts,cre_user,upd_ts,upd_user
11828,31011500998,,爱建大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1466弄,POINT(121.524303 31.227845),"MULTIPOLYGON(((121.524065 31.227885,121.524438 31.227986,121.524528 31.227739,121.524213 31.227623,121.524074 31.22787,121.524065 31.227885)))",1,1,1505902058,1537234992,0,0,POINT(121.52310500029 31.227701866106),POINT(121.524286 31.227771),浦东南路1466弄-1号,爱建大楼,1195,1026,-1,0,,1,1,2,1,121.524303,31.227845,121.524286,31.227771,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
11965,31011501016,,华诚大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,张杨路601号,POINT(121.524867 31.23499781),"MULTIPOLYGON(((121.525235 31.234515,121.525428 31.234071,121.525887 31.234226,121.525689 31.23467,121.525235 31.234515)))",1,1,1505902058,1537234992,0,0,POINT(121.52548069857 31.234224837293),POINT(121.525558 31.234359),崂山西路588号,,1167,4,-1,0,,1,1,2,0,121.524867,31.23499781,121.525558,31.234359,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12078,31011501034,,浦东大道435号,,浦东大道435-437号(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道435号,POINT(121.525098 31.246376),"MULTIPOLYGON(((121.525091 31.246414,121.525051 31.246357,121.525141 31.246357,121.525118 31.246384,121.525091 31.246414)))",1,1,1505902058,1537234992,0,0,POINT(121.52509643042 31.246371982637),null,,,10,1026,-1,0,,1,1,2,1,121.525098,31.246376,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12147,31011501049,,永华大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道138号,POINT(121.5201146 31.24515561),"MULTIPOLYGON(((121.520429 31.244388,121.520613 31.24404,121.521215 31.244218,121.521017 31.244561,121.520429 31.244388)))",1,1,1505902058,1537234992,0,0,POINT(121.52073658458 31.244345366583),POINT(121.520817 31.244214),,,1163,0,-1,0,,1,1,2,0,121.5201146,31.24515561,121.520817,31.244214,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12202,31011501060,,上海证券大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路528号,POINT(121.517911 31.242073),"MULTIPOLYGON(((121.517239 31.242324,121.517388 31.241714,121.517855 31.241324,121.517931 31.24132,121.51807 31.241363,121.518434 31.241571,121.517841 31.242602,121.517307 31.242362,121.517239 31.242324)))",1,1,1505902058,1537234992,0,0,POINT(121.51755711846 31.241698465287),POINT(121.51826 31.241769),,,1166,4,-1,0,,1,1,2,0,121.517911,31.242073,121.51826,31.241769,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12274,31011501078,,潍坊西路100弄,,陈家宅小区(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,潍坊西路100弄,POINT(121.522828 31.227816),POINT(-1 -1),1,1,1505902058,1537234993,0,0,POINT(121.52322555289 31.228190907861),null,,,1195,128,-1,0,,10,1,2,1,121.522828,31.227816,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12276,31011501079,,东方路18号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路18号,POINT(121.5243605 31.2495361),POINT(-1 -1),1,1,1505902058,1537234993,0,0,POINT(121.52436048734 31.249536104235),null,,,10,0,-1,0,,5,1,2,0,121.5243605,31.2495361,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12366,31011501090,,国家开发银行大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路500号,POINT(121.5163626 31.24336341),"MULTIPOLYGON(((121.516761 31.242999,121.516446 31.242806,121.516815 31.24232,121.51708 31.242301,121.517677 31.242648,121.517421 31.242883,121.51725 31.242976,121.517084 31.243015,121.516756 31.243003,121.516761 31.243003,121.516761 31.242999)))",1,1,1505902058,1537234993,0,0,POINT(121.51711460778 31.242962181987),POINT(121.517062 31.242737),,,1162,0,-1,0,,1,1,2,0,121.5163626,31.24336341,121.517062,31.242737,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12463,31011501103,,崂山路151号,,崂山路149-159号(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,崂山路151号,POINT(121.523493 31.243669),"MULTIPOLYGON(((121.523495 31.243707,121.52345 31.24365,121.52359 31.24365,121.523531 31.243696,121.523495 31.243707)))",1,1,1505902058,1537234993,0,0,POINT(121.5233973673 31.243742341284),null,,,10,1026,-1,0,,1,1,2,1,121.523493,31.243669,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
12598,31011501124,,荣成路50弄,,荣成路50弄小区(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,荣成路50弄,POINT(121.5239379 31.24663811),"MULTIPOLYGON(((121.523415 31.247147,121.523819 31.245677,121.52438 31.245862,121.523918 31.24729,121.523468 31.247197,121.523415 31.247147)))",1,1,1505902058,1537234993,0,0,POINT(121.5240436478 31.246354724967),null,,,1163,1026,-1,0,,1,1,2,1,121.5239379,31.24663811,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13157,31011501210,,崂山西路301弄,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山西路301弄,POINT(121.525188 31.242107),"MULTIPOLYGON(((121.525195 31.242145,121.525145 31.242095,121.52524 31.242107,121.525226 31.242161,121.525195 31.242145)))",1,0,1505902058,1530868906,1530868906,0,null,null,崂山西路301弄,崂山三四村,2,2,-1,0,,1,1,2,1,121.525188,31.242107,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13258,31011501224,,东昌路509号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东昌路509号,POINT(121.517893 31.238151),POINT(-1 -1),1,0,1505902058,1520233772,1520233772,0,POINT(121.51781719498 31.238181387811),null,东昌路511号,东昌小区,2,2,-1,0,,5,1,2,1,121.517893,31.238151,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13295,31011501233,,保利广场,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路18号东方路2号,POINT(121.5250575 31.24979693),"MULTIPOLYGON(((121.523207 31.249751,121.523279 31.248531,121.524815 31.248786,121.524941 31.248778,121.525129 31.248793,121.525147 31.249133,121.525453 31.249388,121.525983 31.249426,121.525929 31.250052,121.523207 31.249751)))",1,1,1505902058,1537234995,0,0,POINT(121.52514898129 31.249651264046),POINT(121.524414 31.249339),东方路2号,,1166,6,-1,0,,1,1,2,0,121.5250575,31.24979693,121.524414,31.249339,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13423,31011501256,,财富海景花园,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路258弄,POINT(121.515428 31.231823),"MULTIPOLYGON(((121.513616 31.232811,121.513571 31.232711,121.513984 31.232209,121.514523 31.231506,121.51508 31.230642,121.515394 31.230233,121.516607 31.230788,121.516751 31.230487,121.517451 31.230773,121.517371 31.231043,121.517245 31.231267,121.516993 31.231553,121.516652 31.231877,121.516149 31.232147,121.515646 31.232348,121.514981 31.232641,121.51437 31.23285,121.514065 31.233019,121.513885 31.232973,121.513705 31.232888,121.513616 31.232811)))",1,1,1505902058,1537234995,0,0,POINT(121.51523322726 31.231696796783),POINT(121.515506 31.231579),陆家嘴浦明路268号,财富海景花园,1199,1030,-1,0,,1,1,6,1,121.515428,31.231823,121.515506,31.231579,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13498,31011501265,,崂山一村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山一村,POINT(121.5251518 31.2427583),"MULTIPOLYGON(((121.525004 31.244608,121.52522 31.244014,121.526352 31.244369,121.525947 31.244978,121.525004 31.244608)))",1,1,1505902058,1537234995,0,0,POINT(121.52544632042 31.24444764355),POINT(121.525458 31.244458),崂山路224号,,1163,1026,-1,0,,1,1,2,1,121.5251518,31.2427583,121.525458,31.244458,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13591,31011501281,,上海湾广场,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1138号,POINT(121.522004 31.23323276),"MULTIPOLYGON(((121.51979 31.232337,121.519987 31.231982,121.522601 31.233009,121.522682 31.233372,121.522565 31.23358,121.519781 31.232492,121.51979 31.232337)))",1,1,1505902058,1537234995,0,0,POINT(121.5202627383 31.232260684093),null,浦东南路1138号,,1162,2,-1,0,,1,1,2,0,121.522004,31.23323276,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13627,31011501288,,菊园,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦城路366弄,POINT(121.519739 31.233867),"MULTIPOLYGON(((121.518734 31.234891,121.518644 31.234613,121.519668 31.232622,121.521114 31.2331,121.520638 31.234366,121.520602 31.234428,121.521321 31.234636,121.521006 31.235455,121.518707 31.234899,121.518734 31.234891)))",1,1,1505902058,1537234995,0,0,POINT(121.52007057009 31.233767372123),POINT(121.520023 31.233981),浦城路366弄-1-24号,菊园,1195,1026,-1,0,,1,1,2,1,121.519739,31.233867,121.520023,31.233981,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13707,31011501302,,兰园小区,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦城路549号,POINT(121.520063 31.230644),"MULTIPOLYGON(((121.519367 31.230051,121.519974 31.230302,121.519781 31.230545,121.519493 31.231097,121.519399 31.23129,121.520005 31.231564,121.520715 31.230097,121.519983 31.229804,121.519852 31.229796,121.519583 31.229669,121.519403 31.230001,121.519367 31.230051)))",1,1,1505902058,1537234996,0,0,POINT(121.51955162259 31.230680891856),POINT(121.520015 31.230549),浦城路377号,江临天下,1195,1026,-1,0,,1,1,2,1,121.520063,31.230644,121.520015,31.230549,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
13719,31011501308,,金茂大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,世纪大道88号,POINT(121.5117148 31.24185052),"MULTIPOLYGON(((121.5114 31.242028,121.511391 31.240199,121.513161 31.239982,121.512963 31.241572,121.511418 31.242036,121.5114 31.242028)))",1,1,1505902058,1537234996,0,0,POINT(121.51177321225 31.240453270892),POINT(121.511578 31.240469),世纪大道88号2505室,,1163,0,-1,0,,1,1,2,0,121.5117148,31.24185052,121.511578,31.240469,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
14433,31011501408,,九庐,,,上海市,1,浦东新区,310115,陆家嘴,1000904,银城路即墨路,POINT(121.517526 31.247921),POINT(-1 -1),1,1,1505902058,1537234997,0,0,POINT(121.51775391025 31.247758640213),null,,,10,1026,-1,0,,9,1,2,1,121.517526,31.247921,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
14767,31011501460,,汤臣金融大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路710号,POINT(121.531049 31.234798),"MULTIPOLYGON(((121.53024 31.235284,121.530766 31.234018,121.531363 31.234207,121.531857 31.234385,121.531511 31.235214,121.531197 31.235384,121.530829 31.235458,121.530294 31.235307,121.53024 31.235284)))",1,1,1505902058,1537234998,0,0,POINT(121.53070754487 31.234845086799),POINT(121.531033 31.23478),,,1199,4,-1,0,,1,1,2,0,121.531049,31.234798,121.531033,31.23478,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15195,31011501524,,良丰大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路8号,POINT(121.5254803 31.24899891),"MULTIPOLYGON(((121.525197 31.249242,121.525233 31.248501,121.525633 31.248563,121.525678 31.249288,121.525184 31.249265,121.525206 31.249261,121.525197 31.249242)))",1,1,1505902058,1537234999,0,0,POINT(121.52552636124 31.248654571708),POINT(121.525499 31.248901),钱仓路1号,,1194,0,-1,0,,1,1,2,0,121.5254803,31.24899891,121.525499,31.248901,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15241,31011501535,,浦东南路1500号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1540号,POINT(121.524452 31.227247),"MULTIPOLYGON(((121.524531 31.227645,121.524082 31.227448,121.524383 31.226796,121.524747 31.226893,121.524558 31.227591,121.524531 31.227645)))",1,1,1505902058,1537234999,0,0,POINT(121.52447588098 31.227281592989),null,浦东南路1542号,,10,0,-1,0,,1,1,2,0,121.524452,31.227247,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15385,31011501556,,中融大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1088号,POINT(121.5222332 31.23394597),"MULTIPOLYGON(((121.521049 31.234197,121.521323 31.23349,121.522401 31.233849,121.522172 31.234502,121.521126 31.234216,121.521049 31.234197)))",1,1,1505902058,1537234999,0,0,POINT(121.52216348719 31.233954995116),POINT(121.521762 31.234036),浦东南路1078号,,14,4,-1,0,,1,1,2,0,121.5222332,31.23394597,121.521762,31.234036,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15451,31011501568,,浦东南路1078号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1078号,POINT(121.5217749 31.23432964),POINT(-1 -1),1,1,1505902058,1537234999,0,0,POINT(121.52208379042 31.234143889871),null,浦东南路1078号-4层,,10,0,-1,0,,5,1,2,0,121.5217749,31.23432964,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15555,31011501582,,东海宾馆,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道279号,POINT(121.522741 31.245828),"MULTIPOLYGON(((121.522547 31.246063,121.522771 31.246106,121.522852 31.246079,121.522933 31.24555,121.522722 31.245508,121.522569 31.246006,121.522547 31.246063)))",1,1,1505902058,1537234999,0,0,POINT(121.5228386024 31.245623978863),POINT(121.522918 31.245625),荣成路18号-临,荣成路50弄3号,10,2,-1,0,,1,1,2,0,121.522741,31.245828,121.522918,31.245625,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15646,31011501599,,浦东大道437号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道437号,POINT(121.525279 31.246411),"MULTIPOLYGON(((121.525268 31.246457,121.525218 31.246403,121.525335 31.246388,121.525281 31.246442,121.525268 31.246457)))",1,1,1505902058,1537235000,0,0,POINT(121.52527564237 31.246408875964),null,浦东大道437号,荣成大厦,10,1026,-1,0,,1,1,2,1,121.525279,31.246411,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15708,31011501605,,浦电路50号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦电路50号,POINT(121.524105 31.223802),"MULTIPOLYGON(((121.524103 31.223848,121.524058 31.223802,121.524166 31.223786,121.524134 31.223848,121.524103 31.223848)))",1,0,1505902058,1528080721,1528080721,0,POINT(121.52410500027 31.223801865535),null,浦电路50号,谢家宅小区,2,2,-1,0,,1,1,2,1,121.524105,31.223802,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
15856,31011501621,,崂山新村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山新村,POINT(121.525004 31.245166),"MULTIPOLYGON(((121.526204 31.244856,121.526824 31.245049,121.527336 31.243574,121.525198 31.242818,121.524955 31.24332,121.525953 31.243821,121.525827 31.244192,121.526132 31.244331,121.525881 31.244802,121.526204 31.244856)))",1,1,1505902058,1537235000,0,0,POINT(121.52547883279 31.244444356348),POINT(121.525622 31.244503),浦东大道139号,崂山新村,1195,1154,-1,0,,1,1,2,1,121.525004,31.245166,121.525622,31.244503,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
16564,31011501740,,金融信息大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东园路18号,POINT(121.510903 31.24509553),"MULTIPOLYGON(((121.50744 31.247816,121.508001 31.247909,121.508397 31.247689,121.508621 31.247372,121.508208 31.247091,121.508001 31.247195,121.507539 31.247666,121.507436 31.247816,121.50744 31.247816)))",1,1,1505902058,1537235002,0,0,POINT(121.50819163584 31.247533913625),null,,,1162,0,-1,0,,1,1,2,0,121.510903,31.24509553,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
16774,31011501769,,乳山四村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,乳山路114弄1-25号，东方路402弄1-16号，崂山路310弄1-4号,POINT(121.5280611 31.24042292),"MULTIPOLYGON(((121.527486 31.240817,121.528057 31.239736,121.529126 31.240126,121.528596 31.241272,121.528173 31.241091,121.527486 31.240817)))",1,1,1505902058,1534571339,0,0,POINT(121.52806038945 31.240421623973),POINT(121.527908 31.240065),,,1195,1154,-1,0,,1,1,2,1,121.5280611,31.24042292,121.527908,31.240065,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
16811,31011501776,,中银大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,银城中路200号,POINT(121.5098971 31.24346106),"MULTIPOLYGON(((121.509789 31.244808,121.509336 31.244121,121.51049 31.243677,121.510697 31.244275,121.509789 31.244808)))",1,1,1505902058,1537235002,0,0,POINT(121.51030939288 31.244266657391),POINT(121.509872 31.244211),,,1166,4,-1,0,,1,1,2,0,121.5098971,31.24346106,121.509872,31.244211,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
16947,31011501801,,崂山路157号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山路157号崂山东路157号,POINT(121.52361000429 31.2438212137),POINT(-1 -1),1,1,1505902058,1537235002,0,0,POINT(121.52361000429 31.2438212137),null,,,10,1026,-1,0,,3,1,2,1,121.52361000429,31.2438212137,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
16965,31011501806,,东方路258号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路258号,POINT(121.52766 31.242662),"MULTIPOLYGON(((121.527638 31.242697,121.527687 31.242619,121.527696 31.24272,121.527638 31.242697)))",1,0,1505902058,1520233062,1520233062,0,POINT(121.52760002674 31.242627622979),null,,,2,2,-1,0,,1,1,2,1,121.52766,31.242662,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17200,31011501846,,乳山路72号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,乳山路72号,POINT(121.523904 31.239381),"MULTIPOLYGON(((121.523823 31.239408,121.523949 31.239323,121.523949 31.239435,121.523823 31.239408)))",1,0,1505902058,1520239971,1520239971,0,POINT(121.52405215027 31.239441336068),null,乳山路72-1号,乳山二村,2,2,-1,0,,1,1,2,1,121.523904,31.239381,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17325,31011501865,,滨江大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦电路29弄,POINT(121.5218271 31.22226537),"MULTIPOLYGON(((121.52092189246046 31.222825390731888,121.52092 31.222825,121.52092 31.222833,121.52092189246046 31.222825390731888)),((121.52092189246046 31.222825390731888,121.522528 31.223157,121.522564 31.222709,121.521621 31.22247,121.521638 31.222339,121.521064 31.222254,121.52092189246046 31.222825390731888)))",1,1,1505902058,1537235003,0,0,POINT(121.52194973359 31.222370938403),POINT(121.52159 31.222683),陆家嘴浦电路29号,众盛公寓,1195,1026,-1,0,,1,1,2,1,121.5218271,31.22226537,121.52159,31.222683,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17558,31011501895,,乳山路76号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,乳山路76号,POINT(121.524288 31.239565),"MULTIPOLYGON(((121.524252 31.239584,121.524324 31.239526,121.524324 31.239611,121.524252 31.239584)))",1,0,1505902058,1520239971,1520239971,0,POINT(121.52430513825 31.239546323156),null,乳山路76-2号-临,乳山二村,2,2,-1,0,,1,1,2,1,121.524288,31.239565,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17763,31011501930,,滨江凯旋门,,滨江凯旋门别墅(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路688弄60-66号,POINT(121.51849375197 31.227688377279),"MULTIPOLYGON(((121.51742 31.227182,121.517438 31.226719,121.517798 31.225932,121.519011 31.226433,121.518849 31.226704,121.518759 31.227198,121.518525 31.227977,121.518247 31.22902,121.518022 31.22956,121.517492 31.230409,121.51707 31.230247,121.517331 31.229799,121.516423 31.22946,121.51619 31.229846,121.515857 31.229676,121.517349 31.227298,121.51742 31.227182)))",1,1,1505902058,1537235004,0,0,POINT(121.51695427911 31.209307756679),POINT(121.517625 31.228188),浦明路,,5295,1030,-1,0,,1,1,6,1,121.51849375197,31.227688377279,121.517625,31.228188,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17842,31011501940,,中国平安金融大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,陆家嘴环路1333号,POINT(121.5083205 31.24493123),"MULTIPOLYGON(((121.509722 31.246251,121.509102 31.24595,121.508491 31.245579,121.507889 31.244954,121.507764 31.244646,121.509237 31.244121,121.509713 31.244931,121.509452 31.24514,121.510216 31.245711,121.509722 31.246251)))",1,1,1505902058,1537235004,0,0,POINT(121.50832046543 31.244931225692),POINT(121.50906 31.245283),陆家嘴环路1410-、1412号,,1163,0,-1,0,,1,1,2,0,121.5083205,31.24493123,121.50906,31.245283,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17848,31011501941,,内外联大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,商城路518号,POINT(121.5236919 31.23641755),"MULTIPOLYGON(((121.523193 31.236039,121.524078 31.23632,121.524177 31.236027,121.524204 31.23563,121.52393 31.235576,121.523732 31.235433,121.523517 31.235595,121.523256 31.235938,121.523193 31.236039)))",1,1,1505902058,1537235004,0,0,POINT(121.52390662477 31.235968564203),POINT(121.523693 31.235992),商城路520号,,1163,0,-1,0,,1,1,2,0,121.5236919,31.23641755,121.523693,31.235992,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
17995,31011501961,,陕西北路204号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,陕西北路204号,POINT(121.506071 31.244596),POINT(-1 -1),1,1,1505902058,1537235005,0,0,POINT(121.46185429242 31.233266979645),null,世纪大道1号,东方明珠,10,2,-1,0,,9,1,2,1,121.506071,31.244596,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
18193,31011501989,,滨康大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦城路890号,POINT(121.5231705 31.22436473),"MULTIPOLYGON(((121.522964 31.224565,121.523485 31.224762,121.523557 31.224345,121.523058 31.224222,121.522959 31.224569,121.522964 31.224565)))",1,1,1505902058,1537235005,0,0,null,POINT(121.523296 31.224475),,,1195,1026,-1,0,,1,1,2,1,121.5231705,31.22436473,121.523296,31.224475,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
18230,31011501993,,东方路10号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路10号,POINT(121.5235241 31.24904353),POINT(-1 -1),1,1,1505902058,1537235005,0,0,POINT(121.52352405622 31.249043534236),null,,,10,0,-1,0,,8,1,2,0,121.5235241,31.24904353,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
18984,31011502106,,未来资产大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,陆家嘴环路166号,POINT(121.506396 31.24167367),"MULTIPOLYGON(((121.506459 31.24138,121.506818 31.241612,121.507276 31.241704,121.507231 31.241303,121.507267 31.241017,121.50751 31.240485,121.506953 31.240137,121.506683 31.24033,121.50645 31.240701,121.506216 31.241071,121.506135 31.241241,121.506441 31.241388,121.506459 31.241388,121.506459 31.24138)))",1,1,1505902058,1537235007,0,0,POINT(121.50720223676 31.241130315172),POINT(121.506893 31.240885),,,1162,0,-1,0,,1,1,2,0,121.506396,31.24167367,121.506893,31.240885,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19127,31011502137,,上船大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,即墨路95-99号,POINT(121.5194055 31.24499781),"MULTIPOLYGON(((121.519383 31.244948,121.519517 31.244666,121.519832 31.244751,121.519715 31.245067,121.519383 31.244948)))",1,1,1505902058,1537235007,0,0,POINT(121.51947032505 31.245009534821),POINT(121.519646 31.244837),即墨路99号,上船大楼,1195,1026,-1,0,,1,1,2,1,121.5194055,31.24499781,121.519646,31.244837,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19187,31011502143,,崂山二村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山二村1-45号,POINT(121.526802 31.24271833),"MULTIPOLYGON(((121.52801 31.242459,121.52775 31.242367,121.52784 31.242197,121.527615 31.242143,121.527732 31.241873,121.52819 31.242058,121.528513 31.241309,121.527444 31.240885,121.527166 31.241579,121.526654 31.241425,121.52669 31.241301,121.526052 31.241093,121.525208 31.242737,121.527471 31.243617,121.52801 31.242459)))",1,1,1505902058,1537235007,0,0,POINT(121.52789869446 31.241199903503),POINT(121.52691 31.242201),栖霞路116-1号,崂山二村,1195,1026,-1,0,,1,1,2,1,121.526802,31.24271833,121.52691,31.242201,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19444,31011502183,,东昌新村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东昌新村东宁路348号东宁路350号东宁路360号,POINT(121.51825 31.23831918),"MULTIPOLYGON(((121.519211 31.238612,121.518847 31.239384,121.518106 31.239863,121.517019 31.239396,121.517199 31.23894,121.51684 31.238813,121.516907 31.238485,121.516615 31.23833,121.516903 31.237752,121.519211 31.238612)))",1,1,1505902058,1537235008,0,0,POINT(121.51741996069 31.238399286479),POINT(121.517673 31.238491),东昌路515号,东昌小区,1195,1026,-1,0,,1,1,2,1,121.51825,31.23831918,121.517673,31.238491,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19633,31011502211,,惠好天下,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路888号,POINT(121.5201726 31.22417452),POINT(-1 -1),1,0,1505902058,1536198019,1536198019,0,POINT(121.51986743049 31.223950711765),null,浦明路,,1026,0,-1,0,,10,1,2,1,121.5201726,31.22417452,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19670,31011502218,,文华荟,,,上海市,1,浦东新区,310115,陆家嘴,1000904,银城路东城路,POINT(121.5162192 31.24525389),"MULTIPOLYGON(((121.51617 31.245281,121.516268 31.2452,121.516268 31.245304,121.51617 31.245281)))",1,0,1505902058,1518429307,1518429307,0,POINT(121.51631879983 31.245315898795),null,浦东南路306号,,2,0,-1,0,,1,1,0,1,121.5162192,31.24525389,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
